timestamp,ecg,gsr,gas,pulse,temp,acc_x,acc_y
1063565,1824,0,197,0,35.00,-6.22,-6.64
1063587,1341,0,184,0,35.00,-6.16,-6.61
1063609,1115,0,171,0,35.00,-6.17,-6.62
1063631,1191,0,169,0,35.00,-6.12,-6.60
1063653,1513,0,163,0,35.00,-6.16,-6.61
1063695,1944,0,174,0,35.00,-6.19,-6.63
1063717,2323,0,171,0,35.00,-6.18,-6.63
1063739,2634,0,185,0,35.00,-6.18,-6.64
1063761,2621,0,187,0,35.00,-6.17,-6.61
1063783,2329,0,201,0,35.00,-6.18,-6.62
1063805,1799,0,191,0,35.00,-6.18,-6.60
1063827,1319,0,183,0,35.00,-6.17,-6.61
1063849,1112,0,173,0,35.00,-6.18,-6.58
1063871,1197,0,169,0,35.00,-6.20,-6.61
1063893,1502,0,165,0,35.00,-6.17,-6.60
1063915,1958,0,177,0,35.00,-6.18,-6.60
1063956,2325,0,175,0,35.00,-6.23,-6.62
1063978,2508,0,176,0,35.00,-6.20,-6.62
1064702,2651,0,186,0,34.31,-6.15,-6.64
1064738,2019,0,203,0,35.00,-6.18,-6.63
1064760,2677,0,190,0,35.00,-6.21,-6.62
1064782,2467,0,199,0,35.00,-6.19,-6.59
1064804,2015,0,200,0,35.00,-6.18,-6.60
1064826,1483,0,187,0,35.00,-6.17,-6.62
1064848,1164,0,175,0,35.00,-6.17,-6.65
1064870,1171,0,165,0,35.00,-6.15,-6.59
1064892,1386,0,165,0,35.00,-6.14,-6.60
1064914,1809,0,168,0,35.00,-6.18,-6.61
1064936,2233,0,171,0,35.00,-6.20,-6.59
1064978,2573,0,181,0,35.00,-6.13,-6.62
1065719,2677,0,191,0,33.90,-6.19,-6.60
1065760,2577,0,197,0,35.00,-6.16,-6.61
1065782,2439,0,205,0,35.00,-6.18,-6.62
1065804,1933,0,199,0,35.00,-6.18,-6.61
1065826,1431,0,187,0,35.00,-6.21,-6.61
1065848,1173,0,171,0,35.00,-6.20,-6.60
1065870,1189,0,169,0,35.00,-6.17,-6.61
1065892,1437,0,159,0,35.00,-6.19,-6.61
1065914,1864,0,165,0,35.00,-6.21,-6.63
1065936,2237,0,173,0,35.00,-6.17,-6.61
1065958,2591,0,190,0,35.00,-6.21,-6.61
1066735,2630,0,189,0,33.90,-6.15,-6.61
1066762,2515,0,179,0,35.00,-6.20,-6.63
1066784,1801,0,197,0,35.00,-6.16,-6.59
1066806,1320,0,178,0,35.00,-6.13,-6.67
1066828,1112,0,171,0,35.00,-6.16,-6.62
1066850,1207,0,164,0,35.00,-6.21,-6.62
1066872,1519,0,159,0,35.00,-6.18,-6.60
1066894,1971,0,170,0,35.00,-6.15,-6.60
1066916,2364,0,179,0,35.00,-6.20,-6.63
1066938,2623,0,186,0,35.00,-6.19,-6.60
1066960,2637,0,197,0,35.00,-6.17,-6.64
1066982,2343,0,199,0,35.00,-6.18,-6.64
1067023,1813,0,197,0,35.00,-6.19,-6.63
1067045,1549,0,184,0,35.00,-6.17,-6.62
1067067,1171,0,173,0,35.00,-6.19,-6.62
1067089,1115,0,163,0,35.00,-6.19,-6.62
1067111,1341,0,171,0,35.00,-6.13,-6.61
1067133,1751,0,166,0,35.00,-6.17,-6.63
1067155,2171,0,171,0,35.00,-6.19,-6.62
1067177,2519,0,172,0,35.00,-6.19,-6.65
1067199,2667,0,198,0,35.00,-6.21,-6.61
1067221,2493,0,203,0,35.00,-6.14,-6.62
1067263,2066,0,203,0,35.00,-6.19,-6.64
1067285,1527,0,187,0,35.00,-6.20,-6.62
1067307,1157,0,169,0,35.00,-6.18,-6.59
1067329,1125,0,165,0,35.00,-6.19,-6.59
1067351,1387,0,165,0,35.00,-6.16,-6.62
1067373,1801,0,170,0,35.00,-6.18,-6.64
1067395,2201,0,166,0,35.00,-6.16,-6.62
1067417,2525,0,179,0,35.00,-6.16,-6.64
1067439,2631,0,187,0,35.00,-6.22,-6.62
1067461,2437,0,185,0,35.00,-6.20,-6.60
1067483,2005,0,191,0,35.00,-6.16,-6.62
1067524,1471,0,179,0,35.00,-6.17,-6.62
1067546,1307,0,176,0,35.00,-6.16,-6.60
1067568,1125,0,159,0,35.00,-6.19,-6.64
1067590,1251,0,166,0,35.00,-6.17,-6.62
1067612,1573,0,159,0,35.00,-6.16,-6.62
1067634,2019,0,169,0,35.00,-6.17,-6.62
1067656,2380,0,169,0,35.00,-6.16,-6.61
1067678,2637,0,183,0,35.00,-6.19,-6.63
1067700,2585,0,197,0,35.00,-6.17,-6.64
1067722,2245,0,209,0,35.00,-6.20,-6.58
1067764,1707,0,187,0,35.00,-6.16,-6.60
1067786,1268,0,179,0,35.00,-6.20,-6.63
1067808,1105,0,159,0,35.00,-6.16,-6.61
1067830,1261,0,165,0,35.00,-6.17,-6.65
1067852,1595,0,165,0,35.00,-6.20,-6.62
1067874,2022,0,171,0,35.00,-6.20,-6.62
1067896,2393,0,175,0,35.00,-6.20,-6.64
1067918,2639,0,185,0,35.00,-6.21,-6.63
1067940,2549,0,189,0,35.00,-6.17,-6.62
1067962,2229,0,215,0,35.00,-6.19,-6.59
1067984,1673,0,188,0,35.00,-6.17,-6.63
1068025,1253,0,175,0,35.00,-6.19,-6.61
1068047,1166,0,173,0,35.00,-6.21,-6.62
1068069,1157,0,165,0,35.00,-6.17,-6.61
1068091,1401,0,165,0,35.00,-6.17,-6.62
1068113,1849,0,171,0,35.00,-6.16,-6.56
1068135,2231,0,172,0,35.00,-6.19,-6.61
1068157,2552,0,179,0,35.00,-6.18,-6.61
1068179,2615,0,188,0,35.00,-6.15,-6.64
1068201,2403,0,200,0,35.00,-6.21,-6.66
1068223,1894,0,187,0,35.00,-6.18,-6.60
1068266,1417,0,174,0,35.00,-6.18,-6.58
1068288,1128,0,168,0,35.00,-6.14,-6.60
1068310,1293,0,159,0,35.00,-6.17,-6.62
1068332,1636,0,165,0,35.00,-6.18,-6.63
1068354,2063,0,173,0,35.00,-6.14,-6.61
1068376,2451,0,173,0,35.00,-6.20,-6.62
1068398,2623,0,189,0,35.00,-6.17,-6.60
1068420,2527,0,201,0,35.00,-6.19,-6.63
1068442,2151,0,203,0,35.00,-6.19,-6.58
1068464,1625,0,191,0,35.00,-6.19,-6.63
1068506,1227,0,185,0,35.00,-6.20,-6.59
1068528,1097,0,159,0,35.00,-6.17,-6.59
1068550,1285,0,169,0,35.00,-6.18,-6.64
1068572,1655,0,165,0,35.00,-6.18,-6.62
1068594,2101,0,171,0,35.00,-6.17,-6.60
1068616,2463,0,176,0,35.00,-6.20,-6.62
1068638,2658,0,187,0,35.00,-6.17,-6.60
1068660,2523,0,200,0,35.00,-6.16,-6.63
1068682,2151,0,201,0,35.00,-6.21,-6.66
1068704,1591,0,179,0,35.00,-6.16,-6.62
1068747,1198,0,170,0,35.00,-6.15,-6.63
1068769,1200,0,163,0,35.00,-6.18,-6.62
1068791,1461,0,160,0,35.00,-6.17,-6.64
1068813,1897,0,168,0,35.00,-6.18,-6.61
1068835,2293,0,171,0,35.00,-6.17,-6.62
1068857,2591,0,183,0,35.00,-6.18,-6.59
1068879,2621,0,197,0,35.00,-6.21,-6.62
1068901,2363,0,211,0,35.00,-6.20,-6.64
1068923,1833,0,188,0,35.00,-6.19,-6.63
1068945,1353,0,184,0,35.00,-6.20,-6.63
1068987,1115,0,169,0,35.00,-6.17,-6.62
1069529,1209,0,165,0,34.26,-6.16,-6.63
1069569,1557,0,165,0,35.00,-6.16,-6.60
1069591,1551,0,157,0,35.00,-6.19,-6.61
1069613,1983,0,171,0,35.00,-6.22,-6.62
1069635,2373,0,173,0,35.00,-6.17,-6.62
1069657,2619,0,186,0,35.00,-6.19,-6.62
1069679,2597,0,187,0,35.00,-6.21,-6.60
1069701,2284,0,191,0,35.00,-6.16,-6.59
1069723,1766,0,187,0,35.00,-6.18,-6.63
1069745,1316,0,169,0,35.00,-6.17,-6.64
1069767,1113,0,165,0,35.00,-6.16,-6.58
1069809,1257,0,157,0,35.00,-6.22,-6.64
1069831,1591,0,168,0,35.00,-6.12,-6.62
1069853,2019,0,173,0,35.00,-6.20,-6.61
1069875,2413,0,171,0,35.00,-6.21,-6.64
1069897,2658,0,187,0,35.00,-6.20,-6.61
1069919,2575,0,191,0,35.00,-6.19,-6.62
1069941,2263,0,205,0,35.00,-6.19,-6.60
1069963,1694,0,190,0,35.00,-6.18,-6.62
1069985,1263,0,175,0,35.00,-6.19,-6.62
1070546,1081,0,159,0,33.85,-6.16,-6.65
1070576,1164,0,165,0,35.00,-6.15,-6.61
1070598,2662,0,187,0,35.00,-6.19,-6.61
1070620,2403,0,199,0,35.00,-6.18,-6.59
1070642,1918,0,197,0,35.00,-6.16,-6.59
1070664,1370,0,179,0,35.00,-6.17,-6.62
1070686,1126,0,167,0,35.00,-6.14,-6.60
1070708,1191,0,165,0,35.00,-6.17,-6.61
1070730,1448,0,167,0,35.00,-6.18,-6.62
1070771,1890,0,169,0,35.00,-6.19,-6.66
1070793,2100,0,179,0,35.00,-6.15,-6.65
1070815,2468,0,175,0,35.00,-6.18,-6.59
1070837,2653,0,187,0,35.00,-6.21,-6.61
1070859,2567,0,201,0,35.00,-6.15,-6.62
1070881,2165,0,202,0,35.00,-6.16,-6.62
1070903,1637,0,190,0,35.00,-6.19,-6.65
1070925,1221,0,167,0,35.00,-6.17,-6.61
1070947,1099,0,159,0,35.00,-6.16,-6.61
1070969,1289,0,159,0,35.00,-6.20,-6.64
1070991,1677,0,165,0,35.00,-6.17,-6.63
1071032,2093,0,171,0,35.00,-6.21,-6.62
1071054,2297,0,174,0,35.00,-6.18,-6.62
1071076,2601,0,181,0,35.00,-6.17,-6.64
1071098,2613,0,189,0,35.00,-6.20,-6.62
1071120,2355,0,198,0,35.00,-6.20,-6.61
1071142,1847,0,190,0,35.00,-6.15,-6.65
1071164,1357,0,175,0,35.00,-6.18,-6.60
1071186,1095,0,168,0,35.00,-6.17,-6.63
1071208,1205,0,169,0,35.00,-6.18,-6.62
1071230,1480,0,165,0,35.00,-6.15,-6.62
1071273,1937,0,175,0,35.00,-6.13,-6.58
1071295,2516,0,173,0,35.00,-6.16,-6.63
1071317,2655,0,183,0,35.00,-6.16,-6.60
1071339,2493,0,191,0,35.00,-6.20,-6.60
1071361,2077,0,199,0,35.00,-6.19,-6.61
1071383,1531,0,184,0,35.00,-6.15,-6.62
1071405,1187,0,173,0,35.00,-6.17,-6.60
1071427,1139,0,165,0,35.00,-6.19,-6.66
1071449,1321,0,164,0,35.00,-6.16,-6.66
1071471,1715,0,163,0,35.00,-6.19,-6.62
1071513,2137,0,167,0,35.00,-6.18,-6.65
1071535,2533,0,173,0,35.00,-6.17,-6.67
1071557,2650,0,190,0,35.00,-6.14,-6.61
1071579,2488,0,197,0,35.00,-6.16,-6.63
1071601,2067,0,204,0,35.00,-6.16,-6.62
1071623,1508,0,183,0,35.00,-6.22,-6.64
1071645,1147,0,173,0,35.00,-6.15,-6.59
1071667,1135,0,165,0,35.00,-6.16,-6.60
1071689,1337,0,169,0,35.00,-6.19,-6.62
1071711,1751,0,167,0,35.00,-6.19,-6.64
1071754,2201,0,166,0,35.00,-6.19,-6.60
1071776,2645,0,181,0,35.00,-6.20,-6.61
1071798,2577,0,196,0,35.00,-6.17,-6.63
1071820,2255,0,199,0,35.00,-6.21,-6.63
1071842,1712,0,190,0,35.00,-6.20,-6.60
1071864,1293,0,165,0,35.00,-6.17,-6.62
1071886,1109,0,157,0,35.00,-6.21,-6.62
1071908,1243,0,164,0,35.00,-6.18,-6.63
1071930,1575,0,164,0,35.00,-6.19,-6.64
1071952,2013,0,167,0,35.00,-6.20,-6.61
1071994,2381,0,171,0,35.00,-6.17,-6.64
1072578,2630,0,185,0,33.95,-6.20,-6.62
1072616,2207,0,204,0,35.00,-6.19,-6.61
1072638,2583,0,187,0,35.00,-6.18,-6.60
1072660,2213,0,199,0,35.00,-6.17,-6.58
1072682,1677,0,187,0,35.00,-6.18,-6.61
1072704,1242,0,166,0,35.00,-6.20,-6.60
1072726,1117,0,165,0,35.00,-6.14,-6.60
1072748,1273,0,156,0,35.00,-6.19,-6.63
1072770,1646,0,159,0,35.00,-6.19,-6.66
1072792,2079,0,165,0,35.00,-6.19,-6.63
1072814,2457,0,176,0,35.00,-6.18,-6.63
1072856,2659,0,189,0,35.00,-6.13,-6.63
1072878,2571,0,190,0,35.00,-6.19,-6.58
1072900,2187,0,198,0,35.00,-6.17,-6.62
1072922,1608,0,183,0,35.00,-6.22,-6.62
1072944,1245,0,171,0,35.00,-6.17,-6.63
1072966,1139,0,158,0,35.00,-6.20,-6.63
1072988,1321,0,159,0,35.00,-6.21,-6.62
1073594,1687,0,165,0,33.97,-6.16,-6.59
1073625,2669,0,183,0,35.00,-6.18,-6.59
1073647,1245,0,159,0,35.00,-6.19,-6.65
1073669,1517,0,159,0,35.00,-6.20,-6.59
1073691,1959,0,173,0,35.00,-6.21,-6.64
1073713,2349,0,169,0,35.00,-6.18,-6.61
1073735,2633,0,180,0,35.00,-6.20,-6.65
1073757,2607,0,185,0,35.00,-6.17,-6.63
1073798,2293,0,188,0,35.00,-6.22,-6.59
1073820,2045,0,187,0,35.00,-6.19,-6.62
1073842,1497,0,172,0,35.00,-6.21,-6.63
1073864,1165,0,169,0,35.00,-6.16,-6.64
1073886,1133,0,163,0,35.00,-6.18,-6.65
1073908,1383,0,159,0,35.00,-6.18,-6.65
1073930,1789,0,173,0,35.00,-6.20,-6.59
1073952,2213,0,167,0,35.00,-6.17,-6.64
1073974,2523,0,169,0,35.00,-6.16,-6.64
1073996,2653,0,186,0,35.00,-6.21,-6.63
1074358,2463,0,189,0,33.96,-6.19,-6.58
1074400,1877,0,192,0,35.00,-6.17,-6.65
1074422,1437,0,167,0,35.00,-6.11,-6.56
1074444,1193,0,145,0,35.00,-6.20,-6.64
1074466,1245,0,146,0,35.00,-6.20,-6.64
1074488,1471,0,141,0,35.00,-6.19,-6.56
1074510,1925,0,151,0,35.00,-6.16,-6.61
1074532,2282,0,153,0,35.00,-6.17,-6.62
1074554,2615,0,167,0,35.00,-6.19,-6.61
1074576,2645,0,175,0,35.00,-6.12,-6.59
1074598,2428,0,185,0,35.00,-6.20,-6.60
1074640,1955,0,184,0,35.00,-6.19,-6.60
1074662,1461,0,172,0,35.00,-6.16,-6.63
1074684,1163,0,168,0,35.00,-6.16,-6.59
1074706,1171,0,158,0,35.00,-6.21,-6.57
1074728,1437,0,153,0,35.00,-6.18,-6.63
1074750,1881,0,156,0,35.00,-6.17,-6.63
1074772,2263,0,149,0,35.00,-6.19,-6.62
1074794,2540,0,168,0,35.00,-6.19,-6.61
1074816,2611,0,169,0,35.00,-6.17,-6.60
1074838,2359,0,162,0,35.00,-6.21,-6.62
1074860,1877,0,165,0,35.00,-6.18,-6.62
1074901,1381,0,139,0,35.00,-6.20,-6.60
1074923,1225,0,143,0,35.00,-6.14,-6.61
1074945,1100,0,139,0,35.00,-6.20,-6.60
1074967,1311,0,147,0,35.00,-6.16,-6.64
1074989,1678,0,152,0,35.00,-6.19,-6.60
1075372,2109,0,163,0,34.38,-6.17,-6.58
1075402,2603,0,183,0,35.00,-6.19,-6.62
1075424,1141,0,163,0,35.00,-6.18,-6.62
1075446,1199,0,155,0,35.00,-6.18,-6.60
1075468,1471,0,155,0,35.00,-6.15,-6.62
1075490,1919,0,167,0,35.00,-6.21,-6.62
1075512,2331,0,175,0,35.00,-6.19,-6.61
1075534,2631,0,181,0,35.00,-6.16,-6.61
1075556,2645,0,181,0,35.00,-6.18,-6.62
1075578,2351,0,197,0,35.00,-6.18,-6.60
1075600,1823,0,184,0,35.00,-6.18,-6.60
1075643,1356,0,181,0,35.00,-6.17,-6.59
1075665,1142,0,156,0,35.00,-6.22,-6.61
1075687,1303,0,159,0,35.00,-6.18,-6.61
1075709,1715,0,159,0,35.00,-6.20,-6.66
1075731,2153,0,165,0,35.00,-6.18,-6.61
1075753,2503,0,175,0,35.00,-6.14,-6.60
1075775,2637,0,185,0,35.00,-6.19,-6.60
1075797,2503,0,195,0,35.00,-6.19,-6.61
1075819,2056,0,191,0,35.00,-6.15,-6.60
1075841,1527,0,181,0,35.00,-6.17,-6.59
1075883,1175,0,167,0,35.00,-6.15,-6.59
1075905,1133,0,158,0,35.00,-6.20,-6.57
1075927,1335,0,169,0,35.00,-6.22,-6.61
1075949,1757,0,172,0,35.00,-6.18,-6.62
1075971,2168,0,169,0,35.00,-6.23,-6.60
1075993,2531,0,169,0,35.00,-6.16,-6.64
1076388,2667,0,191,0,33.98,-6.18,-6.61
1076424,2034,0,181,0,35.00,-6.18,-6.64
1076446,1277,0,167,0,35.00,-6.22,-6.62
1076468,1619,0,157,0,35.00,-6.18,-6.56
1076490,2059,0,170,0,35.00,-6.18,-6.61
1076512,2403,0,173,0,35.00,-6.17,-6.65
1076534,2664,0,181,0,35.00,-6.15,-6.63
1076556,2579,0,191,0,35.00,-6.20,-6.56
1076578,2221,0,199,0,35.00,-6.17,-6.60
1076600,1717,0,185,0,35.00,-6.16,-6.59
1076622,1239,0,168,0,35.00,-6.15,-6.62
1076644,1059,0,151,0,35.00,-6.16,-6.57
1076685,1223,0,155,0,35.00,-6.20,-6.60
1076707,1443,0,145,0,35.00,-6.16,-6.61
1076729,1913,0,159,0,35.00,-6.20,-6.61
1076751,2309,0,165,0,35.00,-6.17,-6.62
1076773,2616,0,170,0,35.00,-6.22,-6.58
1076795,2683,0,185,0,35.00,-6.21,-6.60
1076817,2449,0,187,0,35.00,-6.22,-6.59
1076839,1944,0,183,0,35.00,-6.19,-6.62
1076861,1429,0,174,0,35.00,-6.17,-6.57
1076883,1123,0,167,0,35.00,-6.21,-6.62
1076926,1166,0,159,0,35.00,-6.18,-6.63
1076948,1644,0,153,0,35.00,-6.17,-6.61
1076970,2087,0,169,0,35.00,-6.18,-6.58
1076992,2451,0,169,0,35.00,-6.20,-6.56
1077405,2647,0,183,0,34.31,-6.19,-6.61
1077447,1558,0,179,0,35.00,-6.17,-6.59
1077469,1918,0,187,0,35.00,-6.17,-6.56
1077491,2261,0,184,0,35.00,-6.15,-6.64
1077513,2573,0,200,0,35.00,-6.16,-6.61
1077535,2577,0,191,0,35.00,-6.17,-6.61
1077557,2346,0,205,0,35.00,-6.16,-6.59
1077579,1828,0,188,0,35.00,-6.16,-6.62
1077601,1382,0,181,0,35.00,-6.24,-6.62
1077623,1128,0,167,0,35.00,-6.21,-6.59
1077645,1188,0,169,0,35.00,-6.17,-6.61
1077687,1459,0,163,0,35.00,-6.15,-6.62
1077709,1896,0,143,0,35.00,-6.16,-6.59
1077731,2295,0,177,0,35.00,-6.19,-6.64
1077753,2601,0,188,0,35.00,-6.16,-6.60
1077775,2611,0,197,0,35.00,-6.16,-6.60
1077797,2335,0,197,0,35.00,-6.17,-6.65
1077819,1813,0,185,0,35.00,-6.19,-6.62
1077841,1335,0,179,0,35.00,-6.18,-6.63
1077863,1106,0,165,0,35.00,-6.14,-6.61
1077885,1193,0,157,0,35.00,-6.16,-6.59
1077907,1523,0,159,0,35.00,-6.16,-6.59
1077948,1961,0,181,0,35.00,-6.15,-6.60
1077970,2169,0,169,0,35.00,-6.17,-6.61
1077992,2505,0,179,0,35.00,-6.21,-6.61
1078421,2621,0,189,0,33.91,-6.18,-6.58
1078450,1135,0,157,0,35.00,-6.23,-6.62
1078472,2577,0,181,0,35.00,-6.20,-6.61
1078494,2672,0,185,0,35.00,-6.21,-6.64
1078516,2500,0,197,0,35.00,-6.15,-6.59
1078538,2040,0,190,0,35.00,-6.19,-6.63
1078560,1503,0,175,0,35.00,-6.20,-6.58
1078582,1189,0,169,0,35.00,-6.13,-6.64
1078604,1143,0,165,0,35.00,-6.16,-6.62
1078626,1389,0,158,0,35.00,-6.19,-6.59
1078648,1789,0,167,0,35.00,-6.20,-6.62
1078690,2206,0,169,0,35.00,-6.15,-6.61
1078712,2539,0,175,0,35.00,-6.21,-6.59
1078734,2635,0,187,0,35.00,-6.19,-6.64
1078756,2455,0,188,0,35.00,-6.22,-6.57
1078778,1983,0,189,0,35.00,-6.19,-6.57
1078800,1447,0,180,0,35.00,-6.13,-6.61
1078822,1159,0,164,0,35.00,-6.21,-6.60
1078844,1148,0,158,0,35.00,-6.18,-6.58
1078866,1397,0,153,0,35.00,-6.18,-6.61
1078888,1827,0,167,0,35.00,-6.19,-6.62
1078930,2229,0,171,0,35.00,-6.12,-6.65
1078952,2586,0,171,0,35.00,-6.16,-6.58
1078974,2633,0,184,0,35.00,-6.18,-6.60
1078996,2439,0,189,0,35.00,-6.18,-6.59
1079437,1965,0,185,0,34.14,-6.19,-6.58
1079472,1597,0,184,0,35.00,-6.19,-6.59
1079494,2652,0,187,0,35.00,-6.15,-6.65
1079516,2420,0,199,0,35.00,-6.13,-6.63
1079538,1913,0,181,0,35.00,-6.14,-6.61
1079560,1391,0,167,0,35.00,-6.22,-6.60
1079582,1113,0,155,0,35.00,-6.18,-6.62
1079604,1147,0,157,0,35.00,-6.16,-6.62
1079626,1439,0,155,0,35.00,-6.18,-6.62
1079648,1909,0,169,0,35.00,-6.19,-6.58
1079670,2291,0,159,0,35.00,-6.14,-6.63
1079712,2590,0,174,0,35.00,-6.16,-6.59
1079734,2628,0,199,0,35.00,-6.16,-6.61
1079756,2363,0,188,0,35.00,-6.17,-6.60
1079778,1863,0,186,0,35.00,-6.19,-6.63
1079800,1381,0,175,0,35.00,-6.14,-6.63
1079822,1123,0,159,0,35.00,-6.16,-6.60
1079844,1167,0,155,0,35.00,-6.19,-6.60
1079866,1471,0,152,0,35.00,-6.16,-6.59
1079888,1927,0,165,0,35.00,-6.17,-6.62
1079910,2311,0,165,0,35.00,-6.19,-6.61
1079953,2599,0,180,0,35.00,-6.20,-6.61
1079975,2524,0,185,0,35.00,-6.18,-6.61
1079997,2124,0,191,0,35.00,-6.18,-6.63
1080708,1579,0,181,0,34.15,-6.19,-6.62
1080734,2379,0,173,0,35.00,-6.18,-6.59
1080756,2315,0,201,0,35.00,-6.15,-6.62
1080778,1773,0,179,0,35.00,-6.19,-6.59
1080800,1325,0,175,0,35.00,-6.19,-6.59
1080822,1113,0,167,0,35.00,-6.20,-6.65
1080844,1231,0,160,0,35.00,-6.15,-6.61
1080866,1533,0,166,0,35.00,-6.21,-6.59
1080888,1977,0,175,0,35.00,-6.18,-6.59
1080910,2361,0,171,0,35.00,-6.20,-6.63
1080932,2645,0,181,0,35.00,-6.20,-6.63
1080954,2591,0,185,0,35.00,-6.16,-6.60
1080995,2287,0,203,0,35.00,-6.19,-6.64
1081724,2035,0,187,0,34.38,-6.18,-6.62
1081757,1618,0,159,0,35.00,-6.19,-6.61
1081779,1435,0,178,0,35.00,-6.15,-6.61
1081801,1128,0,165,0,35.00,-6.21,-6.60
1081823,1162,0,157,0,35.00,-6.17,-6.64
1081845,1427,0,157,0,35.00,-6.14,-6.63
1081867,1863,0,171,0,35.00,-6.19,-6.57
1081889,2263,0,173,0,35.00,-6.18,-6.63
1081911,2591,0,183,0,35.00,-6.17,-6.62
1081933,2637,0,190,0,35.00,-6.19,-6.64
1081955,2407,0,206,0,35.00,-6.17,-6.63
1081997,1931,0,197,0,35.00,-6.18,-6.60
1082740,1433,0,172,0,34.22,-6.19,-6.61
1082779,1119,0,166,0,35.00,-6.14,-6.64
1082801,1142,0,165,0,35.00,-6.17,-6.57
1082823,1195,0,164,0,35.00,-6.18,-6.62
1082845,1501,0,157,0,35.00,-6.17,-6.64
1082867,1934,0,160,0,35.00,-6.19,-6.62
1082889,2303,0,171,0,35.00,-6.17,-6.62
1082911,2639,0,179,0,35.00,-6.20,-6.66
1082933,2601,0,185,0,35.00,-6.18,-6.62
1082955,2342,0,203,0,35.00,-6.20,-6.63
1082977,1817,0,189,0,35.00,-6.19,-6.62
1083020,1337,0,165,0,35.00,-6.19,-6.62
1083042,1118,0,159,0,35.00,-6.19,-6.59
1083064,1337,0,157,0,35.00,-6.16,-6.64
1083086,1757,0,157,0,35.00,-6.16,-6.60
1083108,2155,0,158,0,35.00,-6.16,-6.62
1083130,2511,0,172,0,35.00,-6.19,-6.63
1083152,2676,0,189,0,35.00,-6.17,-6.61
1083174,2521,0,197,0,35.00,-6.19,-6.61
1083196,2085,0,197,0,35.00,-6.12,-6.66
1083218,1528,0,173,0,35.00,-6.20,-6.58
1083260,1157,0,167,0,35.00,-6.20,-6.66
1083282,1129,0,165,0,35.00,-6.16,-6.61
1083304,1327,0,156,0,35.00,-6.17,-6.60
1083326,1745,0,167,0,35.00,-6.18,-6.59
1083348,2147,0,173,0,35.00,-6.15,-6.59
1083370,2519,0,174,0,35.00,-6.20,-6.63
1083392,2644,0,183,0,35.00,-6.21,-6.66
1083414,2490,0,189,0,35.00,-6.18,-6.61
1083436,2073,0,186,0,35.00,-6.19,-6.63
1083458,1500,0,171,0,35.00,-6.19,-6.61
1083501,1190,0,163,0,35.00,-6.19,-6.61
1083523,1235,0,163,0,35.00,-6.21,-6.62
1083545,1546,0,157,0,35.00,-6.14,-6.59
1083567,1987,0,169,0,35.00,-6.18,-6.66
1083589,2355,0,167,0,35.00,-6.18,-6.66
1083611,2649,0,180,0,35.00,-6.18,-6.62
1083633,2581,0,171,0,35.00,-6.23,-6.60
1083655,2285,0,200,0,35.00,-6.18,-6.61
1083677,1740,0,187,0,35.00,-6.18,-6.61
1083699,1289,0,173,0,35.00,-6.22,-6.62
1083741,1093,0,159,0,35.00,-6.19,-6.62
1083763,1223,0,167,0,35.00,-6.17,-6.64
1083785,1561,0,154,0,35.00,-6.17,-6.62
1083807,1988,0,169,0,35.00,-6.18,-6.59
1083829,2392,0,168,0,35.00,-6.17,-6.61
1083851,2641,0,181,0,35.00,-6.17,-6.63
1083873,2591,0,185,0,35.00,-6.16,-6.60
1083895,2285,0,199,0,35.00,-6.15,-6.62
1083917,1733,0,187,0,35.00,-6.19,-6.61
1083939,1275,0,164,0,35.00,-6.18,-6.60
1083961,1098,0,159,0,35.00,-6.17,-6.61
1084519,1229,0,167,0,34.02,-6.22,-6.62
1084549,1117,0,158,0,35.00,-6.23,-6.60
1084571,2685,0,180,0,35.00,-6.19,-6.58
1084593,2568,0,187,0,35.00,-6.20,-6.61
1084615,2207,0,197,0,35.00,-6.22,-6.63
1084637,1655,0,183,0,35.00,-6.18,-6.61
1084659,1257,0,170,0,35.00,-6.22,-6.62
1084681,1133,0,163,0,35.00,-6.16,-6.62
1084723,1287,0,154,0,35.00,-6.18,-6.59
1084745,1661,0,156,0,35.00,-6.17,-6.60
1084767,2085,0,165,0,35.00,-6.19,-6.61
1084789,2441,0,171,0,35.00,-6.22,-6.66
1084811,2667,0,183,0,35.00,-6.17,-6.63
1084833,2539,0,187,0,35.00,-6.17,-6.61
1084855,2175,0,197,0,35.00,-6.18,-6.61
1084877,1653,0,181,0,35.00,-6.21,-6.59
1084899,1247,0,167,0,35.00,-6.14,-6.62
1084921,1116,0,151,0,35.00,-6.17,-6.61
1084943,1274,0,154,0,35.00,-6.22,-6.62
1084984,1653,0,159,0,35.00,-6.14,-6.59
1085535,1909,0,169,0,34.37,-6.19,-6.57
1085565,1591,0,179,0,35.00,-6.18,-6.62
1085587,2131,0,159,0,35.00,-6.15,-6.60
1085609,2491,0,175,0,35.00,-6.15,-6.60
1085631,2649,0,187,0,35.00,-6.16,-6.59
1085653,2488,0,189,0,35.00,-6.17,-6.60
1085675,2103,0,205,0,35.00,-6.13,-6.63
1085697,1564,0,171,0,35.00,-6.18,-6.62
1085719,1203,0,159,0,35.00,-6.22,-6.63
1085741,1107,0,154,0,35.00,-6.20,-6.61
1085763,1323,0,155,0,35.00,-6.21,-6.61
1085785,1719,0,159,0,35.00,-6.18,-6.65
1085826,2155,0,169,0,35.00,-6.21,-6.63
